MSTI_VAR,MSTI Variables,COU,Country,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),USA,United States,2017,2017,NBR,Number,0,Units,,,16609.5298,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),USA,United States,2018,2018,NBR,Number,0,Units,,,16444.4185,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),USA,United States,2019,2019,NBR,Number,0,Units,,,17569.8126,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),USA,United States,2020,2020,NBR,Number,0,Units,,,18286.1962,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),ARG,Argentina,2015,2015,NBR,Number,0,Units,,,10.9611,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),ARG,Argentina,2016,2016,NBR,Number,0,Units,,,3.5,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),ARG,Argentina,2017,2017,NBR,Number,0,Units,,,4.8429,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),ARG,Argentina,2018,2018,NBR,Number,0,Units,,,2.6762,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),ARG,Argentina,2019,2019,NBR,Number,0,Units,,,2.8333,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),ARG,Argentina,2020,2020,NBR,Number,0,Units,,,1.5,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),CHL,Chile,2015,2015,NBR,Number,0,Units,,,19.3333,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),CHL,Chile,2016,2016,NBR,Number,0,Units,,,9.8333,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),CHL,Chile,2017,2017,NBR,Number,0,Units,,,4.0,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),CHL,Chile,2018,2018,NBR,Number,0,Units,,,11.3333,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),CHL,Chile,2019,2019,NBR,Number,0,Units,,,8.1667,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),CHL,Chile,2020,2020,NBR,Number,0,Units,,,15.0,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),CHN,China (People's Republic of),2015,2015,NBR,Number,0,Units,,,18541.323,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),CHN,China (People's Republic of),2016,2016,NBR,Number,0,Units,,,21623.6077,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),CHN,China (People's Republic of),2017,2017,NBR,Number,0,Units,,,24212.6925,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),CHN,China (People's Republic of),2018,2018,NBR,Number,0,Units,,,25556.0021,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),CHN,China (People's Republic of),2019,2019,NBR,Number,0,Units,,,28589.5706,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),CHN,China (People's Republic of),2020,2020,NBR,Number,0,Units,,,30417.2785,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),EST,Estonia,2015,2015,NBR,Number,0,Units,,,7.0833,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),EST,Estonia,2016,2016,NBR,Number,0,Units,,,9.75,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),EST,Estonia,2017,2017,NBR,Number,0,Units,,,9.7273,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),EST,Estonia,2018,2018,NBR,Number,0,Units,,,11.8333,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),EST,Estonia,2019,2019,NBR,Number,0,Units,,,15.9333,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),EST,Estonia,2020,2020,NBR,Number,0,Units,,,6.6667,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),ISR,Israel,2015,2015,NBR,Number,0,Units,,,747.1195,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),ISR,Israel,2016,2016,NBR,Number,0,Units,,,719.2827,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),ISR,Israel,2017,2017,NBR,Number,0,Units,,,627.616,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),ISR,Israel,2018,2018,NBR,Number,0,Units,,,555.7722,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),ISR,Israel,2019,2019,NBR,Number,0,Units,,,539.5669,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),ISR,Israel,2020,2020,NBR,Number,0,Units,,,507.9602,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),ROU,Romania,2015,2015,NBR,Number,0,Units,,,34.8583,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),ROU,Romania,2016,2016,NBR,Number,0,Units,,,21.2833,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),ROU,Romania,2017,2017,NBR,Number,0,Units,,,12.75,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),ROU,Romania,2018,2018,NBR,Number,0,Units,,,13.3394,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),ROU,Romania,2019,2019,NBR,Number,0,Units,,,16.4167,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),ROU,Romania,2020,2020,NBR,Number,0,Units,,,24.5137,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),RUS,Russia,2015,2015,NBR,Number,0,Units,,,259.3187,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),RUS,Russia,2016,2016,NBR,Number,0,Units,,,266.4848,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),RUS,Russia,2017,2017,NBR,Number,0,Units,,,230.0467,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),RUS,Russia,2018,2018,NBR,Number,0,Units,,,245.1222,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),RUS,Russia,2019,2019,NBR,Number,0,Units,,,241.7206,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),RUS,Russia,2020,2020,NBR,Number,0,Units,,,209.6677,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),SGP,Singapore,2015,2015,NBR,Number,0,Units,,,239.3905,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),SGP,Singapore,2016,2016,NBR,Number,0,Units,,,230.2968,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),SGP,Singapore,2017,2017,NBR,Number,0,Units,,,284.3541,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),SGP,Singapore,2018,2018,NBR,Number,0,Units,,,301.6476,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),SGP,Singapore,2019,2019,NBR,Number,0,Units,,,319.5852,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),SGP,Singapore,2020,2020,NBR,Number,0,Units,,,302.6719,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),SVN,Slovenia,2015,2015,NBR,Number,0,Units,,,7.7333,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),SVN,Slovenia,2016,2016,NBR,Number,0,Units,,,6.7143,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),SVN,Slovenia,2017,2017,NBR,Number,0,Units,,,4.0,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),SVN,Slovenia,2018,2018,NBR,Number,0,Units,,,4.5595,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),SVN,Slovenia,2019,2019,NBR,Number,0,Units,,,5.8214,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),SVN,Slovenia,2020,2020,NBR,Number,0,Units,,,2.7333,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),ZAF,South Africa,2015,2015,NBR,Number,0,Units,,,51.5833,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),ZAF,South Africa,2016,2016,NBR,Number,0,Units,,,47.6333,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),ZAF,South Africa,2017,2017,NBR,Number,0,Units,,,43.3333,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),ZAF,South Africa,2018,2018,NBR,Number,0,Units,,,67.7,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),ZAF,South Africa,2019,2019,NBR,Number,0,Units,,,37.2917,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),ZAF,South Africa,2020,2020,NBR,Number,0,Units,,,34.6881,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),TWN,Chinese Taipei,2015,2015,NBR,Number,0,Units,,,219.2104,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),TWN,Chinese Taipei,2016,2016,NBR,Number,0,Units,,,250.1221,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),TWN,Chinese Taipei,2017,2017,NBR,Number,0,Units,,,388.9622,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),TWN,Chinese Taipei,2018,2018,NBR,Number,0,Units,,,352.5028,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),TWN,Chinese Taipei,2019,2019,NBR,Number,0,Units,,,303.885,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),TWN,Chinese Taipei,2020,2020,NBR,Number,0,Units,,,242.4686,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),OECD,OECD - Total,2015,2015,NBR,Number,0,Units,,,43920.5177,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),OECD,OECD - Total,2016,2016,NBR,Number,0,Units,,,44210.2055,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),OECD,OECD - Total,2017,2017,NBR,Number,0,Units,,,45056.8554,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),OECD,OECD - Total,2018,2018,NBR,Number,0,Units,,,46818.4676,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),OECD,OECD - Total,2019,2019,NBR,Number,0,Units,,,48749.5718,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),OECD,OECD - Total,2020,2020,NBR,Number,0,Units,,,48889.5703,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),LVA,Latvia,2015,2015,NBR,Number,0,Units,,,6.6667,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),LVA,Latvia,2016,2016,NBR,Number,0,Units,,,1.0,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),LVA,Latvia,2017,2017,NBR,Number,0,Units,,,4.3333,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),LVA,Latvia,2018,2018,NBR,Number,0,Units,,,4.3333,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),LVA,Latvia,2019,2019,NBR,Number,0,Units,,,0.0,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),LVA,Latvia,2020,2020,NBR,Number,0,Units,,,3.8333,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),LTU,Lithuania,2015,2015,NBR,Number,0,Units,,,4.0,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),LTU,Lithuania,2016,2016,NBR,Number,0,Units,,,4.25,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),LTU,Lithuania,2017,2017,NBR,Number,0,Units,,,5.5333,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),LTU,Lithuania,2018,2018,NBR,Number,0,Units,,,3.0,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),LTU,Lithuania,2019,2019,NBR,Number,0,Units,,,5.3556,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),LTU,Lithuania,2020,2020,NBR,Number,0,Units,,,7.4583,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),COL,Colombia,2015,2015,NBR,Number,0,Units,,,6.75,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),COL,Colombia,2016,2016,NBR,Number,0,Units,,,5.1111,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),COL,Colombia,2017,2017,NBR,Number,0,Units,,,7.0,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),COL,Colombia,2018,2018,NBR,Number,0,Units,,,13.5429,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),COL,Colombia,2019,2019,NBR,Number,0,Units,,,8.25,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),COL,Colombia,2020,2020,NBR,Number,0,Units,,,7.5,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),EU27_2020,European Union – 27 countries (from 01/02/2020),2015,2015,NBR,Number,0,Units,,,7710.6456,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),EU27_2020,European Union – 27 countries (from 01/02/2020),2016,2016,NBR,Number,0,Units,,,7753.4727,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),EU27_2020,European Union – 27 countries (from 01/02/2020),2017,2017,NBR,Number,0,Units,,,8089.2347,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),EU27_2020,European Union – 27 countries (from 01/02/2020),2018,2018,NBR,Number,0,Units,,,8226.9012,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),EU27_2020,European Union – 27 countries (from 01/02/2020),2019,2019,NBR,Number,0,Units,,,8368.9945,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),EU27_2020,European Union – 27 countries (from 01/02/2020),2020,2020,NBR,Number,0,Units,,,8119.6045,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),CRI,Costa Rica,2015,2015,NBR,Number,0,Units,,,13.1667,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),CRI,Costa Rica,2016,2016,NBR,Number,0,Units,,,0.9167,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),CRI,Costa Rica,2017,2017,NBR,Number,0,Units,,,2.0,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),CRI,Costa Rica,2018,2018,NBR,Number,0,Units,,,0.3333,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),CRI,Costa Rica,2019,2019,NBR,Number,0,Units,,,2.0833,,
P_ICTPCT,Number of  patents in the ICT sector - applications filed under the PCT (priority year),CRI,Costa Rica,2020,2020,NBR,Number,0,Units,,,1.0,,
